
2025-10-27 08:50:27.046 INFO  com.badat.study1.audit - ACCOUNT_UNLOCKED userId=1 ip=0:0:0:0:0:0:0:1
2025-10-24 00:00:30.628 INFO  com.badat.study1.audit - OTP_VERIFY userId=null ip=0:0:0:0:0:0:0:1 success=true details="POST /api/auth/verify-register-otp status=400 durationMs=16" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=USER_ACTION
2025-10-24 00:00:53.084 INFO  com.badat.study1.audit - OTP_VERIFY userId=null ip=0:0:0:0:0:0:0:1 success=true details="POST /api/auth/verify-register-otp status=200 durationMs=143" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=USER_ACTION
2025-10-24 00:00:55.258 INFO  com.badat.study1.audit - API_CALL userId=null ip=0:0:0:0:0:0:0:1 success=true details="GET /api/auth/captcha/simple status=200 durationMs=6" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=API_CALL
2025-10-24 00:00:55.275 INFO  com.badat.study1.audit - API_CALL userId=null ip=0:0:0:0:0:0:0:1 success=true details="GET /api/auth/captcha/simple status=200 durationMs=5" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=API_CALL
2025-10-24 00:01:09.681 INFO  com.badat.study1.audit - LOGIN userId=null ip=0:0:0:0:0:0:0:1 success=false ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" reason=T�n ??ng nh?p kh�ng t?n t?i
2025-10-24 00:01:09.732 INFO  com.badat.study1.audit - LOGIN userId=null ip=0:0:0:0:0:0:0:1 success=true details="POST /api/auth/login status=401 durationMs=53" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=SECURITY_EVENT
2025-10-24 00:01:22.497 INFO  com.badat.study1.audit - LOGIN userId=14 ip=0:0:0:0:0:0:0:1 success=true ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" reason=null
2025-10-24 00:01:22.528 INFO  com.badat.study1.audit - LOGIN userId=null ip=0:0:0:0:0:0:0:1 success=true details="POST /api/auth/login status=200 durationMs=120" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=SECURITY_EVENT
2025-10-24 00:01:23.532 INFO  com.badat.study1.audit - API_CALL userId=14 ip=0:0:0:0:0:0:0:1 success=true details="GET /api/auth/me status=200 durationMs=0" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=API_CALL
2025-10-26 07:30:33.711 INFO  com.badat.study1.audit - API_CALL userId=null ip=0:0:0:0:0:0:0:1 success=true details="GET /api/auth/captcha/simple status=200 durationMs=29" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=API_CALL
2025-10-26 07:30:33.754 INFO  com.badat.study1.audit - API_CALL userId=null ip=0:0:0:0:0:0:0:1 success=true details="GET /api/auth/captcha/simple status=200 durationMs=6" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=API_CALL
2025-10-26 07:30:51.730 INFO  com.badat.study1.audit - REGISTER userId=null ip=0:0:0:0:0:0:0:1 success=true details="POST /api/auth/register status=200 durationMs=6751" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=USER_ACTION
2025-10-26 07:31:18.943 INFO  com.badat.study1.audit - OTP_VERIFY userId=null ip=0:0:0:0:0:0:0:1 success=true details="POST /api/auth/verify-register-otp status=400 durationMs=45" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=USER_ACTION
2025-10-26 07:31:42.206 INFO  com.badat.study1.audit - OTP_VERIFY userId=null ip=0:0:0:0:0:0:0:1 success=true details="POST /api/auth/verify-register-otp status=400 durationMs=12" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=USER_ACTION
2025-10-26 07:32:12.453 INFO  com.badat.study1.audit - API_CALL userId=null ip=0:0:0:0:0:0:0:1 success=true details="GET /api/auth/captcha/simple status=200 durationMs=7" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=API_CALL
2025-10-26 07:32:12.462 INFO  com.badat.study1.audit - API_CALL userId=null ip=0:0:0:0:0:0:0:1 success=true details="GET /api/auth/captcha/simple status=200 durationMs=4" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=API_CALL
2025-10-26 07:32:27.878 INFO  com.badat.study1.audit - REGISTER userId=null ip=0:0:0:0:0:0:0:1 success=true details="POST /api/auth/register status=200 durationMs=5506" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=USER_ACTION
2025-10-26 07:32:51.857 INFO  com.badat.study1.audit - OTP_VERIFY userId=null ip=0:0:0:0:0:0:0:1 success=true details="POST /api/auth/verify-register-otp status=200 durationMs=88" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=USER_ACTION
2025-10-26 07:32:53.907 INFO  com.badat.study1.audit - API_CALL userId=null ip=0:0:0:0:0:0:0:1 success=true details="GET /api/auth/captcha/simple status=200 durationMs=5" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=API_CALL
2025-10-26 07:32:53.941 INFO  com.badat.study1.audit - API_CALL userId=null ip=0:0:0:0:0:0:0:1 success=true details="GET /api/auth/captcha/simple status=200 durationMs=4" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=API_CALL
2025-10-26 07:33:09.736 INFO  com.badat.study1.audit - LOGIN userId=null ip=0:0:0:0:0:0:0:1 success=true details="POST /api/auth/login status=400 durationMs=34" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=SECURITY_EVENT
2025-10-26 07:33:09.764 INFO  com.badat.study1.audit - API_CALL userId=null ip=0:0:0:0:0:0:0:1 success=true details="GET /api/auth/captcha/simple status=200 durationMs=4" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=API_CALL
2025-10-26 07:33:18.106 INFO  com.badat.study1.audit - LOGIN userId=4 ip=0:0:0:0:0:0:0:1 success=true ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" reason=null
2025-10-26 07:33:18.146 INFO  com.badat.study1.audit - LOGIN userId=null ip=0:0:0:0:0:0:0:1 success=true details="POST /api/auth/login status=200 durationMs=116" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=SECURITY_EVENT
2025-10-26 07:33:19.896 INFO  com.badat.study1.audit - API_CALL userId=4 ip=0:0:0:0:0:0:0:1 success=true details="GET /api/auth/me status=200 durationMs=0" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=API_CALL
2025-10-26 07:33:20.020 INFO  com.badat.study1.audit - API_CALL userId=4 ip=0:0:0:0:0:0:0:1 success=true details="GET /api/profile/avatar/me status=200 durationMs=28" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=API_CALL
2025-10-26 07:34:22.524 INFO  com.badat.study1.audit - API_CALL userId=4 ip=0:0:0:0:0:0:0:1 success=true details="GET /api/cart status=200 durationMs=53" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=API_CALL
2025-10-26 07:34:31.825 INFO  com.badat.study1.audit - LOGOUT userId=4 ip=0:0:0:0:0:0:0:1 ua="Unknown Device"
2025-10-26 07:34:31.848 INFO  com.badat.study1.audit - LOGOUT userId=4 ip=0:0:0:0:0:0:0:1 success=true details="POST /api/auth/logout status=200 durationMs=24" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=USER_ACTION
2025-10-26 07:34:35.548 INFO  com.badat.study1.audit - API_CALL userId=null ip=0:0:0:0:0:0:0:1 success=true details="GET /api/auth/captcha/simple status=200 durationMs=2" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=API_CALL
2025-10-26 07:34:35.556 INFO  com.badat.study1.audit - API_CALL userId=null ip=0:0:0:0:0:0:0:1 success=true details="GET /api/auth/captcha/simple status=200 durationMs=3" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=API_CALL
2025-10-26 07:35:15.377 INFO  com.badat.study1.audit - LOGIN userId=2 ip=0:0:0:0:0:0:0:1 success=true ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" reason=null
2025-10-26 07:35:15.416 INFO  com.badat.study1.audit - LOGIN userId=null ip=0:0:0:0:0:0:0:1 success=true details="POST /api/auth/login status=200 durationMs=142" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=SECURITY_EVENT
2025-10-26 07:35:16.339 INFO  com.badat.study1.audit - API_CALL userId=2 ip=0:0:0:0:0:0:0:1 success=true details="GET /api/auth/me status=200 durationMs=0" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=API_CALL
2025-10-26 07:35:26.914 INFO  com.badat.study1.audit - API_CALL userId=2 ip=0:0:0:0:0:0:0:1 success=true details="GET /api/seller/stalls status=200 durationMs=9" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=API_CALL
2025-10-26 07:35:26.915 INFO  com.badat.study1.audit - API_CALL userId=2 ip=0:0:0:0:0:0:0:1 success=true details="GET /api/seller/stall-sales status=200 durationMs=10" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=API_CALL
2025-10-26 07:35:26.941 INFO  com.badat.study1.audit - API_CALL userId=2 ip=0:0:0:0:0:0:0:1 success=true details="GET /api/seller/sales status=200 durationMs=23" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=API_CALL
2025-10-26 07:35:26.965 INFO  com.badat.study1.audit - API_CALL userId=2 ip=0:0:0:0:0:0:0:1 success=true details="GET /api/seller/stalls status=200 durationMs=6" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=API_CALL
2025-10-26 07:35:26.967 INFO  com.badat.study1.audit - API_CALL userId=2 ip=0:0:0:0:0:0:0:1 success=true details="GET /api/seller/sales status=200 durationMs=12" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=API_CALL
2025-10-26 07:35:50.047 INFO  com.badat.study1.audit - PROFILE_UPDATE userId=2 ip=0:0:0:0:0:0:0:1 details="C?p nh?t th�ng tin c� nh�n"
2025-10-26 07:35:50.047 INFO  com.badat.study1.audit - PROFILE_UPDATE userId=2 ip=0:0:0:0:0:0:0:1 details="C?p nh?t th�ng tin c� nh�n"
2025-10-26 07:35:50.061 INFO  com.badat.study1.audit - PROFILE_UPDATE userId=2 ip=0:0:0:0:0:0:0:1 success=true details="PUT /api/profile status=200 durationMs=27" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=USER_ACTION
2025-10-26 07:35:50.064 INFO  com.badat.study1.audit - PROFILE_UPDATE userId=2 ip=0:0:0:0:0:0:0:1 success=true details="PUT /api/profile status=200 durationMs=27" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=USER_ACTION
2025-10-26 07:36:05.357 INFO  com.badat.study1.audit - LOGOUT userId=2 ip=0:0:0:0:0:0:0:1 ua="Unknown Device"
2025-10-26 07:36:05.361 INFO  com.badat.study1.audit - LOGOUT userId=2 ip=0:0:0:0:0:0:0:1 success=true details="POST /api/auth/logout status=200 durationMs=4" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=USER_ACTION
2025-10-26 07:36:55.269 INFO  com.badat.study1.audit - REGISTER userId=null ip=0:0:0:0:0:0:0:1 success=true details="POST /api/auth/register status=200 durationMs=4865" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=USER_ACTION
2025-10-26 07:37:08.263 INFO  com.badat.study1.audit - OTP_VERIFY userId=null ip=0:0:0:0:0:0:0:1 success=true details="POST /api/auth/verify-register-otp status=200 durationMs=128" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=USER_ACTION
2025-10-26 07:37:10.325 INFO  com.badat.study1.audit - API_CALL userId=null ip=0:0:0:0:0:0:0:1 success=true details="GET /api/auth/captcha/simple status=200 durationMs=4" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=API_CALL
2025-10-26 07:37:10.333 INFO  com.badat.study1.audit - API_CALL userId=null ip=0:0:0:0:0:0:0:1 success=true details="GET /api/auth/captcha/simple status=200 durationMs=14" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=API_CALL
2025-10-26 07:37:21.327 INFO  com.badat.study1.audit - LOGIN userId=null ip=0:0:0:0:0:0:0:1 success=true details="POST /api/auth/login status=400 durationMs=25" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=SECURITY_EVENT
2025-10-26 07:37:21.339 INFO  com.badat.study1.audit - API_CALL userId=null ip=0:0:0:0:0:0:0:1 success=true details="GET /api/auth/captcha/simple status=200 durationMs=3" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=API_CALL
2025-10-26 07:37:29.128 INFO  com.badat.study1.audit - LOGIN userId=5 ip=0:0:0:0:0:0:0:1 success=true ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" reason=null
2025-10-26 07:37:29.147 INFO  com.badat.study1.audit - LOGIN userId=null ip=0:0:0:0:0:0:0:1 success=true details="POST /api/auth/login status=200 durationMs=100" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=SECURITY_EVENT
2025-10-26 07:37:30.375 INFO  com.badat.study1.audit - API_CALL userId=5 ip=0:0:0:0:0:0:0:1 success=true details="GET /api/auth/me status=200 durationMs=0" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=API_CALL
2025-10-26 07:37:44.836 INFO  com.badat.study1.audit - PROFILE_UPDATE userId=5 ip=0:0:0:0:0:0:0:1 success=true details="PUT /api/profile status=200 durationMs=24" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=USER_ACTION
2025-10-26 07:37:44.836 INFO  com.badat.study1.audit - PROFILE_UPDATE userId=5 ip=0:0:0:0:0:0:0:1 details="C?p nh?t th�ng tin c� nh�n"
2025-10-26 07:37:44.850 INFO  com.badat.study1.audit - PROFILE_UPDATE userId=5 ip=0:0:0:0:0:0:0:1 success=true details="PUT /api/profile status=200 durationMs=25" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=USER_ACTION
2025-10-26 07:37:44.850 INFO  com.badat.study1.audit - PROFILE_UPDATE userId=5 ip=0:0:0:0:0:0:0:1 details="C?p nh?t th�ng tin c� nh�n"
2025-10-26 07:39:21.442 INFO  com.badat.study1.audit - API_CALL userId=5 ip=0:0:0:0:0:0:0:1 success=true details="GET /api/profile/avatar/me status=200 durationMs=16" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=API_CALL
2025-10-26 07:41:35.224 INFO  com.badat.study1.audit - API_CALL userId=5 ip=0:0:0:0:0:0:0:1 success=true details="GET /api/auth/captcha/simple status=200 durationMs=3" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=API_CALL
2025-10-26 07:41:35.228 INFO  com.badat.study1.audit - API_CALL userId=5 ip=0:0:0:0:0:0:0:1 success=true details="GET /api/auth/captcha/simple status=200 durationMs=2" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=API_CALL
2025-10-26 07:41:52.281 INFO  com.badat.study1.audit - LOGIN userId=null ip=0:0:0:0:0:0:0:1 success=true details="POST /api/auth/login status=400 durationMs=16" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=SECURITY_EVENT
2025-10-26 07:41:52.298 INFO  com.badat.study1.audit - API_CALL userId=5 ip=0:0:0:0:0:0:0:1 success=true details="GET /api/auth/captcha/simple status=200 durationMs=2" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=API_CALL
2025-10-26 07:42:02.811 INFO  com.badat.study1.audit - LOGIN userId=1 ip=0:0:0:0:0:0:0:1 success=true ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" reason=null
2025-10-26 07:42:02.820 INFO  com.badat.study1.audit - LOGIN userId=null ip=0:0:0:0:0:0:0:1 success=true details="POST /api/auth/login status=200 durationMs=81" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=SECURITY_EVENT
2025-10-26 07:42:03.856 INFO  com.badat.study1.audit - API_CALL userId=1 ip=0:0:0:0:0:0:0:1 success=true details="GET /api/auth/me status=200 durationMs=0" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=API_CALL
2025-10-26 07:43:13.290 INFO  com.badat.study1.audit - LOGOUT userId=1 ip=0:0:0:0:0:0:0:1 success=true details="POST /api/auth/logout status=200 durationMs=0" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=USER_ACTION
2025-10-26 07:43:13.346 INFO  com.badat.study1.audit - API_CALL userId=1 ip=0:0:0:0:0:0:0:1 success=true details="GET /api/auth/captcha/simple status=200 durationMs=5" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=API_CALL
2025-10-26 07:43:13.355 INFO  com.badat.study1.audit - API_CALL userId=1 ip=0:0:0:0:0:0:0:1 success=true details="GET /api/auth/captcha/simple status=200 durationMs=2" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=API_CALL
2025-10-26 07:43:24.032 INFO  com.badat.study1.audit - LOGIN userId=5 ip=0:0:0:0:0:0:0:1 success=true ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" reason=null
2025-10-26 07:43:24.039 INFO  com.badat.study1.audit - LOGIN userId=null ip=0:0:0:0:0:0:0:1 success=true details="POST /api/auth/login status=200 durationMs=80" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=SECURITY_EVENT
2025-10-26 07:43:24.871 INFO  com.badat.study1.audit - API_CALL userId=5 ip=0:0:0:0:0:0:0:1 success=true details="GET /api/auth/me status=200 durationMs=0" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=API_CALL
2025-10-26 07:47:44.020 INFO  com.badat.study1.audit - API_CALL userId=5 ip=0:0:0:0:0:0:0:1 success=true details="GET /api/profile/avatar/me status=200 durationMs=17" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=API_CALL
2025-10-26 07:47:44.031 INFO  com.badat.study1.audit - API_CALL userId=5 ip=0:0:0:0:0:0:0:1 success=true details="GET /api/seller/sales status=200 durationMs=4" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=API_CALL
2025-10-26 07:47:44.036 INFO  com.badat.study1.audit - API_CALL userId=5 ip=0:0:0:0:0:0:0:1 success=true details="GET /api/seller/stall-sales status=200 durationMs=9" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=API_CALL
2025-10-26 07:47:44.041 INFO  com.badat.study1.audit - API_CALL userId=5 ip=0:0:0:0:0:0:0:1 success=true details="GET /api/seller/stalls status=200 durationMs=11" reason=null ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" category=API_CALL
